last                      credit      wus  last_change        credit_change    wus_change        ppd
2021-01-30 22:16:31  17545451267  1359820  2:09:57                  3352160            42   37145905
2021-01-30 20:06:34  17542099107  1359778  1:39:53                  2663133            29   38393908
2021-01-30 18:26:41  17539435974  1359749  0:50:07                  1398200            19   40174419
2021-01-30 17:36:34  17538037774  1359730  1:59:53                  2995867            59   35985389
2021-01-30 15:36:41  17535041907  1359671  1:29:59                  2033824            36   32547211
2021-01-30 14:06:42  17533008083  1359635  0:50:01                  1852462            27   53333127
2021-01-30 13:16:41  17531155621  1359608  0:59:28                  1731672            24   41932864
2021-01-30 12:17:13  17529423949  1359584  1:20:37                  1729336            25   30889938
2021-01-30 10:56:36  17527694613  1359559  1:00:05                  1925638            25   46151213
2021-01-30 09:56:31  17525768975  1359534  1:39:54                  2293369            39   33057571
2021-01-30 08:16:37  17523475606  1359495  1:00:04                  1350896            23   32385520
2021-01-30 07:16:33  17522124710  1359472  2:09:55                  2902451            53   32170848
2021-01-30 05:06:38  17519222259  1359419  1:50:05                  3579430            40   46822521
2021-01-30 03:16:33  17515642829  1359379  0:49:49                  1219141            20   35240475
2021-01-30 02:26:44  17514423688  1359359  0:30:05                  1059622            10   50720964
2021-01-30 01:56:39  17513364066  1359349  1:40:09                  2749748            39   39537065
2021-01-30 00:16:30  17510614318  1359310  1:39:54                  2586004            35   37275733
2021-01-29 22:36:36  17508028314  1359275  0:20:05                   652054             9   46753083
2021-01-29 22:16:31  17507376260  1359266  1:39:52                  2569920            46   37056256
2021-01-29 20:36:39  17504806340  1359220  0:30:04                   912798            13   43717154
2021-01-29 20:06:35  17503893542  1359207  1:39:55                  1465613            37   21122429
2021-01-29 18:26:40  17502427929  1359170  0:50:01                  1207059            21   34751715
2021-01-29 17:36:39  17501220870  1359149  1:40:07                  2375653            41   34169538
2021-01-29 15:56:32  17498845217  1359108  1:50:03                  3128837            44   40940711
2021-01-29 14:06:29  17495716380  1359064  0:50:04                  1484951            13   42709642
2021-01-29 13:16:25  17494231429  1359051  0:59:39                  2141826            16   51705439
2021-01-29 12:16:46  17492089603  1359035  2:00:15                  2989032            52   35793813
2021-01-29 10:16:31  17489100571  1358983  0:59:42                  1792161            25   43228004
2021-01-29 09:16:49  17487308410  1358958  0:30:21                   393912             6   18689729
2021-01-29 08:46:28  17486914498  1358952  1:29:46                  2275456            38   36501930
2021-01-29 07:16:42  17484639042  1358914  1:30:02                  2327684            31   37229155
2021-01-29 05:46:40  17482311358  1358883  0:40:03                  1034751            16   37204530
2021-01-29 05:06:37  17481276607  1358867  1:50:00                  1598601            36   20927140
2021-01-29 03:16:37  17479678006  1358831  0:49:59                  1542560            22   44440541
2021-01-29 02:26:38  17478135446  1358809  0:30:02                   684224            12   32806300
2021-01-29 01:56:36  17477451222  1358797  0:50:09                  1196614            20   34359404
2021-01-29 01:06:27  17476254608  1358777  0:30:01                   995493            16   47757132
2021-01-29 00:36:26  17475259115  1358761  1:19:53                  1470995            78   26516580
2021-01-28 23:16:33  17473788120  1358683  1:30:00                  2208913            32   35342608
2021-01-28 21:46:33  17471579207  1358651  1:40:01                  1383263            28   19915667
2021-01-28 20:06:32  17470195944  1358623  0:50:00                  1577421            26   45429724
2021-01-28 19:16:32  17468618523  1358597  0:49:56                  1110607            19   32028185
2021-01-28 18:26:36  17467507916  1358578  0:49:55                  1202662            15   34694489
2021-01-28 17:36:41  17466305254  1358563  2:00:15                  2378275            40   28479966
2021-01-28 15:36:26  17463926979  1358523  0:59:50                  1768082            31   42552168
2021-01-28 14:36:36  17462158897  1358492  1:19:57                  2347488            36   42281209
2021-01-28 13:16:39  17459811409  1358456  0:39:55                  1287466            12   46445537
2021-01-28 12:36:44  17458523943  1358444  0:19:57                   374682            10   27044715
2021-01-28 12:16:47  17458149261  1358434  2:00:16                  4065700            62   48680221
2021-01-28 10:16:31  17454083561  1358372  0:49:48                  1365346            24   39479884
2021-01-28 09:26:43  17452718215  1358348  0:30:01                   415371            13   19926737
2021-01-28 08:56:42  17452302844  1358335  0:30:05                  1357401            23   64974762
2021-01-28 08:26:37  17450945443  1358312  0:30:03                   328854            13   15758727
2021-01-28 07:56:34  17450616589  1358299  0:30:01                   628998            11   30175140
2021-01-28 07:26:33  17449987591  1358288  4:09:59                  6054723            91   34877529
2021-01-28 03:16:34  17443932868  1358197  1:19:57                  1549686            30   27911792
2021-01-28 01:56:37  17442383182  1358167  1:00:03                  1512619            22   36272628
2021-01-28 00:56:34  17440870563  1358145  0:30:01                    85894             8    4120622
2021-01-28 00:26:33  17440784669  1358137  1:10:01                  2229692          -243   45857031
2021-01-27 23:16:32  17438554977  1358380  1:00:05                  1138926            17   27296312
2021-01-27 22:16:27  17437416051  1358363  2:09:48                  2106801            48   23372830
2021-01-27 20:06:39  17435309250  1358315  0:50:06                  1490663            21   42845403
2021-01-27 19:16:33  17433818587  1358294  0:50:08                  1574289            24   45218939
2021-01-27 18:26:25  17432244298  1358270  0:59:45                  1492057            25   35959197
2021-01-27 17:26:40  17430752241  1358245  1:50:11                  2271748            42   29689763
2021-01-27 15:36:29  17428480493  1358203  1:19:57                  2543040            47   45803347
2021-01-27 14:16:32  17425937453  1358156  0:59:59                  1673229            37   40168653
2021-01-27 13:16:33  17424264224  1358119  1:00:00                  1767863            32   42428712
2021-01-27 12:16:33  17422496361  1358087  2:00:04                  3675850            59   44085707
2021-01-27 10:16:29  17418820511  1358028  0:59:49                  1934560            27   46571742
2021-01-27 09:16:40  17416885951  1358001  1:00:12                  1395054            22   33370062
2021-01-27 08:16:28  17415490897  1357979  1:59:47                  1816024            35   21831706
2021-01-27 06:16:41  17413674873  1357944  1:00:10                  1349972            25   32309579
2021-01-27 05:16:31  17412324901  1357919  0:59:58                   901155            17   21639742
2021-01-27 04:16:33  17411423746  1357902  1:49:59                  2786385            51   36481840
2021-01-27 02:26:34  17408637361  1357851  0:29:58                   831681             9   39965093
2021-01-27 01:56:36  17407805680  1357842  1:20:09                  2377614            57   42716957
2021-01-27 00:36:27  17405428066  1357785  1:59:53                  2813596            59   33796009
2021-01-26 22:36:34  17402614470  1357726  0:20:01                   349564            10   25147651
2021-01-26 22:16:33  17402264906  1357716  2:10:06                  3368970            72   37289137
2021-01-26 20:06:27  17398895936  1357644  0:49:47                  1171443            20   33884390
2021-01-26 19:16:40  17397724493  1357624  0:50:05                  1196865            23   34412358
2021-01-26 18:26:35  17396527628  1357601  0:49:58                  1613715            20   46505995
2021-01-26 17:36:37  17394913913  1357581  1:20:12                  2824674            36   50717338
2021-01-26 16:16:25  17392089239  1357545  1:59:54                  3928816            54   47185112
2021-01-26 14:16:31  17388160423  1357491  1:00:03                  2425471            34   58162834
2021-01-26 13:16:28  17385734952  1357457  1:39:54                  2857034            34   41182472
2021-01-26 11:36:34  17382877918  1357423  1:00:01                  2331607         -4719   55943028
2021-01-26 10:36:33  17380546311  1362142  1:20:07                  2775265            29   49882025
2021-01-26 09:16:26  17377771046  1362113  0:59:54                  1582352            23   38039847
2021-01-26 08:16:32  17376188694  1362090  1:59:56                  2697082         -1329   32382974
2021-01-26 06:16:36  17373491612  1363419  1:00:03                  1869189            26   44823183
2021-01-26 05:16:33  17371622423  1363393  1:00:05                  1703270            27   40821783
2021-01-26 04:16:28  17369919153  1363366  1:49:51                  2435121            41   31921476
2021-01-26 02:26:37  17367484032  1363325  0:40:02                  1706577            21   61385617
2021-01-26 01:46:35  17365777455  1363304  1:10:03                  1339747            35   27540837
2021-01-26 00:36:32  17364437708  1363269  1:30:02                  2682194            45   42899215
2021-01-25 23:06:30  17361755514  1363224  0:59:59                  1066016            31   25591492
2021-01-25 22:06:31  17360689498  1363193  1:29:57                  1921073            56   30754253
2021-01-25 20:36:34  17358768425  1363137  0:30:01                   650501            12   31206710
2021-01-25 20:06:33  17358117924  1363125  0:20:01                   273183             6   19652798
2021-01-25 19:46:32  17357844741  1363119  1:29:51                  2719692            62   43587718
2021-01-25 18:16:41  17355125049  1363057  1:30:04                  2634160            56   42115363
2021-01-25 16:46:37  17352490889  1363001  2:00:13                  3850756            80   46125789
2021-01-25 14:46:24  17348640133  1362921  1:09:45                  2088961            52   43126936
2021-01-25 13:36:39  17346551172  1362869  2:00:08                  3667681           110   43963323
2021-01-25 11:36:31  17342883491  1362759  0:50:00                  1515238            44   43638854
2021-01-25 10:46:31  17341368253  1362715  1:00:06                  1372201            53   32878027
2021-01-25 09:46:25  17339996052  1362662  1:59:48                  4164597           101   50058594
2021-01-25 07:46:37  17335831455  1362561  0:20:01                   296115            12   21302527
2021-01-25 07:26:36  17335535340  1362549  1:40:03                  2042529            54   29397718
2021-01-25 05:46:33  17333492811  1362495  0:40:04                  1032442            28   37106068
2021-01-25 05:06:29  17332460369  1362467  0:30:05                   654056            17   31307722
2021-01-25 04:36:24  17331806313  1362450  1:29:46                  2276838            54   36524100
2021-01-25 03:06:38  17329529475  1362396  2:39:58                  3417538           106   30764251
2021-01-25 00:26:40  17326111937  1362290  0:50:06                  1525914            32   43858605
2021-01-24 23:36:34  17324586023  1362258  1:40:01                  2293022            46   33014014
2021-01-24 21:56:33  17322293001  1362212  0:59:55                  1753736            34   42148203
2021-01-24 20:56:38  17320539265  1362178  0:49:59                  1587940            26   45747921
2021-01-24 20:06:39  17318951325  1362152  0:20:11                   470375             9   33559372
2021-01-24 19:46:28  17318480950  1362143  1:29:49                   941211            38   15090115
2021-01-24 18:16:39  17317539739  1362105  1:30:16                  1942444            48   30987289
2021-01-24 16:46:23  17315597295  1362057  1:39:52                  3174533            57   45774307
2021-01-24 15:06:31  17312422762  1362000  0:39:52                   602736            17   21771066
2021-01-24 14:26:39  17311820026  1361983  0:40:05                  1492755            23   53627456
2021-01-24 13:46:34  17310327271  1361960  2:10:07                  3886127            79   43007733
2021-01-24 11:36:27  17306441144  1361881  0:50:02                   604397            19   17395036
2021-01-24 10:46:25  17305836747  1361862  1:09:54                  1799694            36   37075241
2021-01-24 09:36:31  17304037053  1361826  1:49:58                  2175445            40   28487185
2021-01-24 07:46:33  17301861608  1361786  1:59:58                  3141635            43   37710095
2021-01-24 05:46:35  17298719973  1361743  0:30:02                   625759            15   30003095
2021-01-24 05:16:33  17298094214  1361728  0:39:58                  1020013            22   36751093
2021-01-24 04:36:35  17297074201  1361706  1:30:08                  2491900            40   39811420
2021-01-24 03:06:27  17294582301  1361666  2:29:54                  5112445            77   49112213
2021-01-24 00:36:33  17289469856  1361589  0:59:58                  1952990            31   46897814
2021-01-23 23:36:35  17287516866  1361558  1:10:08                  1461204            29   30001907
2021-01-23 22:26:27  17286055662  1361529  1:50:02                  3554373            58   46515878
2021-01-23 20:36:25  17282501289  1361471  0:30:02                  1245863            11   59735051
2021-01-23 20:06:23  17281255426  1361460  0:19:58                   479761            12   34600459
2021-01-23 19:46:25  17280775665  1361448  2:29:50                  4080535            78   39216710
2021-01-23 17:16:35  17276695130  1361370  0:30:03                   717681            18   34391369
2021-01-23 16:46:32  17275977449  1361352  1:20:08                  3180302            56   57150185
2021-01-23 15:26:24  17272797147  1361296  1:39:50                  2820419            61   40681836
2021-01-23 13:46:34  17269976728  1361235  1:39:51                  2987990            90   43091693
2021-01-23 12:06:43  17266988738  1361145  1:20:11                  1937973            42   34803755
2021-01-23 10:46:32  17265050765  1361103  1:10:03                  1866106            39   38361065
2021-01-23 09:36:29  17263184659  1361064  1:59:59                  3128601            63   37548427
2021-01-23 07:36:30  17260056058  1361001  1:50:00                  3120193            74   40846162
2021-01-23 05:46:30  17256935865  1360927  0:30:01                   280980            13   13479551
2021-01-23 05:16:29  17256654885  1360914  1:40:01                  2484573            71   35771889
2021-01-23 03:36:28  17254170312  1360843  1:09:58                  1926195            38   39643460
2021-01-23 02:26:30  17252244117  1360805  1:40:04                  2380434            56   34255412
2021-01-23 00:46:26  17249863683  1360749  1:49:58                  2356214            52   30854333
2021-01-22 22:56:28  17247507469  1360697  0:30:06                   429584            19   20551526
2021-01-22 22:26:22  17247077885  1360678  1:49:57                  2474525            58   32408512
2021-01-22 20:36:25  17244603360  1360620  0:19:58                   437039            16   31519340
2021-01-22 20:16:27  17244166321  1360604  0:30:02                   731751            15   35085064
2021-01-22 19:46:25  17243434570  1360589  1:29:57                  1625035            43   26015012
2021-01-22 18:16:28  17241809535  1360546  1:39:58                  2119014            50   30523976
2021-01-22 16:36:30  17239690521  1360496  2:00:07                  2820111            63   33808462
2021-01-22 14:36:23  17236870410  1360433  0:20:01                   616134            10   44324710
2021-01-22 14:16:22  17236254276  1360423  0:29:47                   433018            14   20936068
2021-01-22 13:46:35  17235821258  1360409  2:10:13                  4726747            88   52270695
2021-01-22 11:36:22  17231094511  1360321  0:49:53                   842412            34   24318208
2021-01-22 10:46:29  17230252099  1360287  0:59:46                  1541438            37   37138941
2021-01-22 09:46:43  17228710661  1360250  3:10:14                  4778254           108   36169716
2021-01-22 06:36:29  17223932407  1360142  0:47:15                  1510266            30   46027154
2021-01-22 05:49:14  17222422141  1360112  0:32:47                   292619            15   12853218
2021-01-22 05:16:27  17222129522  1360097  0:40:08                  1220330            26   43785926
2021-01-22 04:36:19  17220909192  1360071  1:39:43                  2208083            48   31886740
2021-01-22 02:56:36  17218701109  1360023  2:10:16                  3124024            65   34533735
2021-01-22 00:46:20  17215577085  1359958  1:09:55                  1531418            38   31541004
2021-01-21 23:36:25  17214045667  1359920  1:39:56                  2674114            63   38532930
2021-01-21 21:56:29  17211371553  1359857  1:20:05                  1329536            44   23906745
2021-01-21 20:36:24  17210042017  1359813  0:20:01                   508388             9   36573458
2021-01-21 20:16:23  17209533629  1359804  0:30:04                   172823            16    8277110
2021-01-21 19:46:19  17209360806  1359788  2:29:54                  3653132            85   35093462
2021-01-21 17:16:25  17205707674  1359703  0:39:55                  1299777            24   46889658
2021-01-21 16:36:30  17204407897  1359679  1:48:33                  2434469            65   32295120
2021-01-21 14:47:57  17201973428  1359614  0:31:33                   863841            16   39427291
2021-01-21 14:16:24  17201109587  1359598  1:19:50                  2117440            56   38193489
2021-01-21 12:56:34  17198992147  1359542  1:08:47                  1864062            46   39024704
2021-01-21 11:47:47  17197128085  1359496  1:00:07                  1507117            39   36100612
2021-01-21 10:47:40  17195620968  1359457  1:00:05                  2283635            43   54731224
2021-01-21 09:47:35  17193337333  1359414  1:51:02                  2253014            54   29219515
2021-01-21 07:56:33  17191084319  1359360  1:50:12                  4028112            75   52635946
2021-01-21 06:06:21  17187056207  1359285  0:19:22                   247105             9   18373383
2021-01-21 05:46:59  17186809102  1359276  1:10:39                  2381646            43   48543103
2021-01-21 04:36:20  17184427456  1359233  1:39:53                  2518186            52   36304233
2021-01-21 02:56:27  17181909270  1359181  1:49:58                  2623280            61   34351529
2021-01-21 01:06:29  17179285990  1359120  2:10:05                  2956782            69   32731065
2021-01-20 22:56:24  17176329208  1359051  0:50:08                   958289            21   27525322
2021-01-20 22:06:16  17175370919  1359030  1:09:50                  1699240            41   35039221
2021-01-20 20:56:26  17173671679  1358989  1:09:58                  1822991            39   37519395
2021-01-20 19:46:28  17171848688  1358950  1:40:12                  1798316            53   25844062
2021-01-20 18:06:16  17170050372  1358897  1:39:53                  1841318            60   26545949
2021-01-20 16:26:23  17168209054  1358837  1:49:57                  3549068            78   46481654
2021-01-20 14:36:26  17164659986  1358759  0:20:02                    99358             7    7141872
2021-01-20 14:16:24  17164560628  1358752  0:30:01                   298509            13   14320476
2021-01-20 13:46:23  17164262119  1358739  1:39:56                  2684114            59   38677026
2021-01-20 12:06:27  17161578005  1358680  1:30:09                  3080433            56   49204919
2021-01-20 10:36:18  17158497572  1358624  0:49:58                  1253267            26   36118168
2021-01-20 09:46:20  17157244305  1358598  2:00:02                  3173987            73   38077266
2021-01-20 07:46:18  17154070318  1358525  1:20:01                  1516803            47   27296767
2021-01-20 06:26:17  17152553515  1358478  0:36:40                   928651            27   36470657
2021-01-20 05:49:37  17151624864  1358451  1:03:15                  1170077            17   26638907
2021-01-20 04:46:22  17150454787  1358434  1:57:08                  2440881            55   30007415
2021-01-20 02:49:14  17148013906  1358379  1:42:56                  2001462            57   27999727
2021-01-20 01:06:18  17146012444  1358322  1:30:00                  1833786          3540   29340575
2021-01-19 23:36:18  17144178658  1354782  0:59:49                  1315973            38   31680152
2021-01-19 22:36:29  17142862685  1354744  1:20:08                  1379455            54   24788875
2021-01-19 21:16:21  17141483230  1354690  1:29:52                  1786027            56   28618830
2021-01-19 19:46:29  17139697203  1354634  0:40:06                   533579            27   19160941
2021-01-19 19:06:23  17139163624  1354607  1:30:01                  1700457            54   27202274
2021-01-19 17:36:22  17137463167  1354553  1:19:53                  1819805            62   32804329
2021-01-19 16:16:29  17135643362  1354491  1:20:03                  2525353            60   45427961
2021-01-19 14:56:26  17133118009  1354431  0:30:11                  1870707            25   89248528
2021-01-19 14:26:15  17131247302  1354406  0:49:48                   377101            30   10904125
2021-01-19 13:36:27  17130870201  1354376  1:49:17                  2879135            93   37937664
2021-01-19 11:47:10  17127991066  1354283  1:00:45                  1189196            40   28188349
2021-01-19 10:46:25  17126801870  1354243  1:20:06                  1895069            52   34068656
2021-01-19 09:26:19  17124906801  1354191  1:39:59                  3705682            73   53370715
2021-01-19 07:46:20  17121201119  1354118  1:39:55                  2140165            52   30844079
2021-01-19 06:06:25  17119060954  1354066  0:19:38                    86289             5    6328836
2021-01-19 05:46:47  17118974665  1354061  1:20:25                  1425850            40   25532319
2021-01-19 04:26:22  17117548815  1354021  1:39:54                  3227617            60   46524209
2021-01-19 02:46:28  17114321198  1353961  2:20:06                  2893928            91   29744870
2021-01-19 00:26:22  17111427270  1353870  0:50:04                  1460664            35   42011108
2021-01-18 23:36:18  17109966606  1353835  1:00:01                  1223676            51   29360068
2021-01-18 22:36:17  17108742930  1353784  2:09:53                  2898799            99   32138615
2021-01-18 20:26:24  17105844131  1353685  0:40:05                  1045946            20   37575773
2021-01-18 19:46:19  17104798185  1353665  1:29:54                  2550736            82   40857172
2021-01-18 18:16:25  17102247449  1353583  1:30:12                  2331170            75   37216017
2021-01-18 16:46:13  17099916279  1353508  2:09:53                  2856384           104   31668366
2021-01-18 14:36:20  17097059895  1353404  0:30:01                   671861            20   32231421
2021-01-18 14:06:19  17096388034  1353384  0:20:04                   837071            22   60068882
2021-01-18 13:46:15  17095550963  1353362  1:19:48                  1780853            73   32135693
2021-01-18 12:26:27  17093770110  1353289  1:40:05                  3395474            77   48854113
2021-01-18 10:46:22  17090374636  1353212  1:00:03                  1707372            42   40942808
2021-01-18 09:46:19  17088667264  1353170  1:50:00                  4524878            73   59234766
2021-01-18 07:56:19  17084142386  1353097  0:09:59                    51851             5    7479009
2021-01-18 07:46:20  17084090535  1353092  1:59:48                  3023846            66   36346729
2021-01-18 05:46:32  17081066689  1353026  1:10:21                  1292180            29   26449739
2021-01-18 04:36:11  17079774509  1352997  2:09:47                  3837084            54   42574041
2021-01-18 02:26:24  17075937425  1352943  1:20:10                  2393580            34   42994867
2021-01-18 01:06:14  17073543845  1352909  1:29:52                  1763361            39   28255636
2021-01-17 23:36:22  17071780484  1352870  1:30:07                  2345290            39   37476059
2021-01-17 22:06:15  17069435194  1352831  1:40:03                  2611991            52   37593873
2021-01-17 20:26:12  17066823203  1352779  0:39:41                   763641            21   27710450
2021-01-17 19:46:31  17066059562  1352758  0:30:12                  1424850            23   67939867
2021-01-17 19:16:19  17064634712  1352735  1:50:03                  2507406            99   32809310
2021-01-17 17:26:16  17062127306  1352636  0:48:31                  1147403            42   34055520
2021-01-17 16:37:45  17060979903  1352594  2:11:24                  3796334           143   41603660
2021-01-17 14:26:21  17057183569  1352451  0:40:06                  1664180            41   59761077
2021-01-17 13:46:15  17055519389  1352410  2:09:02                  4570285           127   51003955
2021-01-17 11:37:13  17050949104  1352283  1:00:04                  1278042            51   30638964
2021-01-17 10:37:09  17049671062  1352232  1:00:07                  1320452            44   31629346
2021-01-17 09:37:02  17048350610  1352188  2:10:39                  3600471            94   39683721
2021-01-17 07:26:23  17044750139  1352094  1:00:09                  1641263            45   39292081
2021-01-17 06:26:14  17043108876  1352049  0:39:56                  1042882            31   37606429
2021-01-17 05:46:18  17042065994  1352018  1:50:01                  2495350            70   32661451
2021-01-17 03:56:17  17039570644  1351948  3:19:49                  6403375           127   46146601
2021-01-17 00:36:28  17033167269  1351821  1:10:03                  1317837            56   27090439
2021-01-16 23:26:25  17031849432  1351765  1:00:07                  2129376            34   51005845
2021-01-16 22:26:18  17029720056  1351731  2:00:04                  2616319            67   31378395
2021-01-16 20:26:14  17027103737  1351664  0:40:02                   903661            29   32504708
2021-01-16 19:46:12  17026200076  1351635  1:29:47                  3055907            58   49012505
2021-01-16 18:16:25  17023144169  1351577  1:30:03                  2375889            57   37993116
2021-01-16 16:46:22  17020768280  1351520  1:39:58                  2778751            68   40027356
2021-01-16 15:06:24  17017989529  1351452  1:20:06                  2478764            65   44562049
2021-01-16 13:46:18  17015510765  1351387  2:07:24                  4296397            81   48562101
2021-01-16 11:38:54  17011214368  1351306  0:52:30                  1457973            24   39990116
2021-01-16 10:46:24  17009756395  1351282  1:10:09                  1862983            47   38242273
2021-01-16 09:36:15  17007893412  1351235  1:59:52                  3154114            73   37891469
2021-01-16 07:36:23  17004739298  1351162  0:40:04                  1100016            25   39534684
2021-01-16 06:56:19  17003639282  1351137  1:09:59                  1457525            40   29990512
2021-01-16 05:46:20  17002181757  1351097  1:09:57                  2461001            31   50662493
2021-01-16 04:36:23  16999720756  1351066  1:58:18                  2721774            69   33130638
2021-01-16 02:38:05  16996998982  1350997  1:51:48                  4118523            87   53047165
2021-01-16 00:46:17  16992880459  1350910  1:19:58                  2083065            49   37510799
2021-01-15 23:26:19  16990797394  1350861  0:50:03                  1265905            34   36421642
2021-01-15 22:36:16  16989531489  1350827  1:58:33                  3448428            94   41887273
2021-01-15 20:37:43  16986083061  1350733  0:51:27                  1030751            38   28849007
2021-01-15 19:46:16  16985052310  1350695  1:29:59                  2894627            68   46322610
2021-01-15 18:16:17  16982157683  1350627  1:30:09                  2731718            69   43634763
2021-01-15 16:46:08  16979425965  1350558  2:09:30                  2845944            85   31646018
2021-01-15 14:36:38  16976580021  1350473  0:50:25                  1437664            35   41062535
2021-01-15 13:46:13  16975142357  1350438  1:09:48                  2240180            37   46215747
2021-01-15 12:36:25  16972902177  1350401  1:40:08                  3555302            74   51128177
2021-01-15 10:56:17  16969346875  1350327  0:10:01                    29678             6    4266521
2021-01-15 10:46:16  16969317197  1350321  1:09:54                  2234912            48   46041105
2021-01-15 09:36:22  16967082285  1350273  2:00:07                  2613329            76   31329488
2021-01-15 07:36:15  16964468956  1350197  1:59:53                  2318387            75   27847718
2021-01-15 05:36:22  16962150569  1350122  1:50:01                  2912932            74   38127151
2021-01-15 03:46:21  16959237637  1350048  0:40:06                   578366            20   20769252
2021-01-15 03:06:15  16958659271  1350028  2:50:05                  4296141           125   36373011
2021-01-15 00:16:10  16954363130  1349903  1:39:53                  2151809            78   31022242
2021-01-14 22:36:17  16952211321  1349825  0:10:02                    20572             5    2952526
2021-01-14 22:26:15  16952190749  1349820  1:29:53                  1826747            61   29265889
2021-01-14 20:56:22  16950364002  1349759  0:40:00                  1238624            24   44590464
2021-01-14 20:16:22  16949125378  1349735  0:30:02                   550226            23   26381535
2021-01-14 19:46:20  16948575152  1349712  1:20:03                  1800053            49   32380716
2021-01-14 18:26:17  16946775099  1349663  1:50:09                  2126337            71   27797778
2021-01-14 16:36:08  16944648762  1349592  1:39:49                  2255850            72   32543903
2021-01-14 14:56:19  16942392912  1349520  1:09:53                  2097241            66   43215268
2021-01-14 13:46:26  16940295671  1349454  2:10:04                  4122422            98   45640346
2021-01-14 11:36:22  16936173249  1349356  0:50:06                   671574            33   19302725
2021-01-14 10:46:16  16935501675  1349323  1:00:00                  1155338            35   27728112
2021-01-14 09:46:16  16934346337  1349288  1:59:56                  2983992            75   35827808
2021-01-14 07:46:20  16931362345  1349213  1:59:53                  3631301            76   43618018
2021-01-14 05:46:27  16927731044  1349137  1:30:10                  2529683            64   40400112
2021-01-14 04:16:17  16925201361  1349073  1:09:59                  1151303            38   23689587
2021-01-14 03:06:18  16924050058  1349035  2:00:08                  3423159            74   41032316
2021-01-14 01:06:10  16920626899  1348961  2:09:52                  3202271            71   35507727
2021-01-13 22:56:18  16917424628  1348890  0:30:08                   395161            19   18883800
2021-01-13 22:26:10  16917029467  1348871  1:49:45                  2042091            74   26793722
2021-01-13 20:36:25  16914987376  1348797  1:08:25                  2571606            60   54125885
2021-01-13 19:28:00  16912415770  1348737  1:51:29                  2227686            93   28774416
2021-01-13 17:36:31  16910188084  1348644  1:40:09                  2400526            84   34515800
2021-01-13 15:56:22  16907787558  1348560  1:20:06                  2162409            75   38874768
2021-01-13 14:36:16  16905625149  1348485  0:50:00                  2126694            50   61248787
2021-01-13 13:46:16  16903498455  1348435  2:09:43                  3842293           108   42653747
2021-01-13 11:36:33  16899656162  1348327  0:30:12                  1669084            30   79585462
2021-01-13 11:06:21  16897987078  1348297  0:20:02                   515820            18   37077244
2021-01-13 10:46:19  16897471258  1348279  1:30:02                  2313293            73   36998984
2021-01-13 09:16:17  16895157965  1348206  1:40:05                  3291004            91   47350998
2021-01-13 07:36:12  16891866961  1348115  1:59:47                  3566780            89   42878780
2021-01-13 05:36:25  16888300181  1348026  1:00:06                  2514698            49   60252331
2021-01-13 04:36:19  16885785483  1347977  1:39:58                  2555694            80   36814265
2021-01-13 02:56:21  16883229789  1347897  2:20:15                  5110813           119   52474657
2021-01-13 00:36:06  16878118976  1347778  0:59:46                  1871229            46   45084825
2021-01-12 23:36:20  16876247747  1347732  1:09:56                  1922485            53   39585963
2021-01-12 22:26:24  16874325262  1347679  1:56:04                  4747376            96   58899093
2021-01-12 20:30:20  16869577886  1347583  0:53:59                  1332395            35   35541502
2021-01-12 19:36:21  16868245491  1347548  1:20:04                  2636206            61   47412197
2021-01-12 18:16:17  16865609285  1347487  1:30:03                  3588946            69   57391251
2021-01-12 16:46:14  16862020339  1347418  3:10:00                  7041216           171   53365005
2021-01-12 13:36:14  16854979123  1347247  0:20:04                   123185            12    8839853
2021-01-12 13:16:10  16854855938  1347235  1:47:07                  5847289            92   78606779
2021-01-12 11:29:03  16849008649  1347143  0:52:43                   739294            41   20194436
2021-01-12 10:36:20  16848269355  1347102  1:00:06                  2039722            48   48871874
2021-01-12 09:36:14  16846229633  1347054  1:59:56                  3620272           108   43467412
2021-01-12 07:36:18  16842609361  1346946  1:59:55                  3740260            82   44914310
2021-01-12 05:36:23  16838869101  1346864  1:00:15                  3257984            49   77867169
2021-01-12 04:36:08  16835611117  1346815  0:49:52                  1408860            30   40683657
2021-01-12 03:46:16  16834202257  1346785  1:09:46                  1870680            41   38611264
2021-01-12 02:36:30  16832331577  1346744  1:40:16                  4834944            84   69438025
2021-01-12 00:56:14  16827496633  1346660  1:28:18                  2593638            61   42297154
2021-01-11 23:27:56  16824902995  1346599  1:01:47                  2487823            48   57984328
2021-01-11 22:26:09  16822415172  1346551  2:09:51                  3487744           104   38678100
2021-01-11 20:16:18  16818927428  1346447  0:40:05                  1442439            30   51819845
2021-01-11 19:36:13  16817484989  1346417  1:29:53                  3451734            76   55299428
2021-01-11 18:06:20  16814033255  1346341  2:10:13                  4726964           107   52273094
2021-01-11 15:56:07  16809306291  1346234  1:28:22                  3919572         -4616   63872316
2021-01-11 14:27:45  16805386719  1350850  0:51:30                  1125491            40   31470039
2021-01-11 13:36:15  16804261228  1350810  0:30:02                  1864056            28   89375382
2021-01-11 13:06:13  16802397172  1350782  0:40:01                  1144717            38   41192648
2021-01-11 12:26:12  16801252455  1350744  1:49:53                  5232603           101   68572258
2021-01-11 10:36:19  16796019852  1350643  1:00:05                  1647587            50   39487244
